seq,sido_cd,sido_nm,gugun_cd,gugun_nm,code_order,view_yn,store_num,sido,gugun,address,new_img_nm,p_pro_seq,p_view_yn,p_sido_cd,p_gugun_cd,p_store_nm,p_theme_cd,p_wireless_yn,p_smoking_yn,p_book_yn,p_music_yn,p_terrace_yn,p_table_yn,p_takeout_yn,p_parking_yn,p_dollar_assent,p_card_recharge,p_subway_yn,stb_store_file_renew,stb_store_theme_renew,stb_store_time_renew,stb_store_lsm,s_code,s_name,tel,dlvry_call_cntr_phno,fax,sido_code,sido_name,gugun_code,gugun_name,addr,park_info,new_state,theme_state,new_bool,search_text,ins_lat,ins_lng,in_distance,out_distance,all_search_cnt,addr_search_cnt,store_search_cnt,rowCount,store_nm,store_cd,s_biz_code,new_icon,set_user,favorites,map_desc,notice,defaultimage,etcimage,in_biz_cd,in_store_cd,in_favorites,in_user_id,in_biz_cds,in_biz_arr,in_biz_arrdata,in_scodes,in_scode_arr,in_scode_arrdata,disp,set_date,hlytag,hlytag_msg,vSal,istart,iend,open_dt,gold_card,ip_lat,ip_long,espresso,new_store,premiere_food,doro_address,cold_blew,my_siren_order_store_yn,whcroad_yn,skuNo,skuName,skuImgUrl,stock_count,store_area_name,store_area_code,is_open,ev_open_yn,option,gift_stock_yn,lat,lot,t20,t04,t03,t01,t12,t09,t06,t10,p10,p50,p20,p60,p30,p70,p40,p80,t22,t21,p90,p01,t05,t30,t36,t27,t29,t43,t48,z9999,t64,t66,p02
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,799,부산연산역,1522-3232,,051-867-9790,05,부산,0508,연제구,부산광역시 연제구 연산동 603-10외 1필지,,Y,Z9999@T05@T08@T16@T17@T20@T30@T31@T32@T34@@@T43@T52@@T56@T62@T62@T64@T65@T70@T71@P60@P80,0,,,,0,324.82,-1,-1,-1,30,,0,9989,N,,0,,,/upload/store/2023/07/[9989]_20230726044540_m2o7a.jpg,,,,,,0,,,0,,,,,,,,1,60,20140626,0,,,,,,부산광역시 연제구 반송로 20 (연산동),,N,WHCROAD,,,,0,,A03,,,,,35.18708216840511,129.08318543518365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,735,부산교대,1522-3232,,051-507-8723,05,부산,0508,연제구,부산광역시 연제구 거제동 89-60 2~3층,,Y,T05@T08@T16@T17@T20@T21@T30@T31@@@T43@T52@@T62@T65@T70@T71@P20@P80,0,,,,0,323.73,-1,-1,-1,30,,0,9922,N,,0,,,/upload/store/2015/07/[9922]_20150729184841222.jpg,,,,,,0,,,0,,,,,,,,1,60,20140220,0,,,,,,부산광역시 연제구 교대로 20-2 (거제동),,N,WHCROAD,,,,0,,A03,,,,,35.19568537974173,129.07744953386472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1758,연산트레이더스,1522-3232,,051-761-4062,05,부산,0508,연제구,부산광역시 연제구 연산동 137-5,,,Z9999@@T05@T08@T16@T17@T20@T30@T31@T32@T34@@T43@@T56@T62@T64@T65@T70@T71@P40@P90@T09,0,,,,0,326.54,-1,-1,-1,30,,0,4061,N,,0,,,/upload/store/2021/02/[4061]_20210207010122_ocel4.jpg,,,,,,0,,,0,,,,,,,,1,60,20210208,0,,,,,,부산광역시 연제구 좌수영로 241 연산동,,N,WHCROAD,,,,0,,A03,,,,,35.184911403836246,129.11250884445252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2278,연산교차로,1522-3232,,051-851-4529,05,부산,0508,연제구,부산광역시 연제구 연산동 701-4,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T43@T51@T52@@T56@T62@T65@T70@T71@P70@P80@T09,0,,,,0,324.89,-1,-1,-1,30,,0,4528,N,,0,,,/upload/store/2024/06/[4528]_20240604061027_ntfvt.jpg,,,,,,0,,,0,,,,,,,,1,60,20240605,0,,,,,,부산광역시 연제구 중앙대로 1098 (연산동),,N,,,,,0,,A03,,,,,35.185394802963785,129.08161110688536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1892,부산시청,1522-3232,,051-868-4187,05,부산,0508,연제구,부산광역시 연제구 연산동 1331-2 서호병원,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@@T36@T43@T51@T52@@T56@T62@T64@T65@T70@T71,0,,,,0,325.07,-1,-1,-1,30,,0,4186,N,,0,,,/upload/store/2021/12/[4186]_20211207120414_yzyr7.jpg,,,,,,0,,,0,,,,,,,,1,60,20211209,0,,,,,,부산광역시 연제구 중앙천로 93 (연산동),,N,WHCROAD,,,,0,,A03,,,,,35.18159,129.07841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2114,연제이마트,1522-3232,,051-853-4429,05,부산,0508,연제구,부산광역시 연제구 연산동 822-7 신세계연제점E마트,,,Z9999@T05@T08@T16@T17@T20@T30@T31@T32@T34@T36@@T43@T51@T56@T62@T64@T65@T70@T71@P40@T09,0,,,,0,325.78,-1,-1,-1,30,,0,4428,N,,0,,,/upload/store/2023/04/[4428]_20230405052009_dzlig.jpg,,,,,,0,,,0,,,,,,,,1,60,20230406,0,,,,,,부산광역시 연제구 연수로 89 (연산동),,N,,,,,0,,A03,,,,,35.175745706845255,129.08174091127475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2360,부산거제DT,1522-3232,,--,05,부산,0508,연제구,부산광역시 연제구 거제동 507-8,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@T51@T52@T56@T65@T70@T09,0,,,,0,324.27,-1,-1,-1,30,,0,4287,N,,0,,,/upload/store/2024/12/[4287]_20241208103821_iqfpt.jpg,,,,,,0,,,0,,,,,,,,1,60,20241212,0,,,,,,부산광역시 연제구 거제대로 203 (거제동),,N,WHCROAD,,,,0,,A03,,,,,35.1865001979024,129.07157452462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2005,영도청학DT,1522-3232,,051-414-4157,05,부산,0509,영도구,부산광역시 영도구 청학동 31-2 청학주유소,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@@T43@T51@T52@T56@T62@T65@T70@T71@P90@T09,0,,,,0,332.47,-1,-1,-1,30,,0,4156,N,,0,,,/upload/store/2022/07/[4156]_20220719061801_hw0ow.jpg,,,,,,0,,,0,,,,,,,,1,60,20220721,0,,,,,,부산광역시 영도구 태종로 373 (청학동),,N,WHCROAD,,,,0,,A03,,,,,35.09383102762473,129.06509801314024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1766,영도대교,1522-3232,,051-414-4039,05,부산,0509,영도구,부산광역시 영도구 대교동1가 47 영도해안루미너스 301호,,,T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@@@T43@T52@@T62@T65@T70@T71,0,,,,0,330.99,-1,-1,-1,30,,0,4039,N,,0,,,/upload/store/2021/03/[4039]_20210302075558_19yuf.jpg,,,,,,0,,,0,,,,,,,,1,60,20210305,0,,,,,,부산광역시 영도구 태종로 39 (대교동1가),,N,WHCROAD,,,,0,,A03,,,,,35.094523591160836,129.03695304149488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1522,부산광복로,1522-3232,,051-256-3778,05,부산,0510,중구,"부산광역시 중구 광복동3가 8-3,8-6,8-7,8-8",,,Z9999@@T05@T08@T16@T17@T20@@@@T30@T31@T32@T34@@@T36@@T43@T52@T56@T62@T64@T65@T70@T71@P90,0,,,,0,330.19,-1,-1,-1,30,,0,3777,N,,0,,,/upload/store/2023/12/[3777]_20231215101101_0i13p.jpg,,,,,,0,,,0,,,,,,,,1,60,20190820,0,,,,,,부산광역시 중구 광복중앙로 8-2 (광복동3가),,N,WHCROAD,,,,0,,A03,,,,,35.1000583746614,129.03122156965264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1185,자갈치역,1522-3232,,051-243-3406,05,부산,0510,중구,부산광역시 중구 남포동5가 8-1,,,Z9999@T05@T08@T16@T17@T20@T30@T31@T32@@@T43@T52@T56@T62@T65@T70@T71@P80@P90,0,,,,0,330.28,-1,-1,-1,30,,0,3405,N,,0,,,/upload/store/2022/04/[3405]_20220407042604_t4a5s.jpg,,,,,,0,,,0,,,,,,,,1,60,20170316,0,,,,,,부산광역시 중구 구덕로 54-1 (남포동5가),,N,WHCROAD,,,,0,,A03,,,,,35.09832596040299,129.02973667134492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1249,국제시장,1522-3232,,051-254-3477,05,부산,0510,중구,부산광역시 중구 대청동3가 20,,,T05@T08@T16@T17@T20@T30@T31@T32@@T36@@T43@T52@@T62@T65@T70@T71@P90,0,,,,0,329.8,-1,-1,-1,30,,0,3476,N,,0,,,/upload/store/2017/08/[3476]_20170803051429_14q0i.jpg,,,,,,0,,,0,,,,,,,,1,60,20170726,0,,,,,,부산광역시 중구 대청로 80 (대청동3가),,N,,,,,0,,A03,,,,,35.1028329653543,129.02859285920434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,823,부산중앙역,1522-3232,,051-468-9808,05,부산,0510,중구,"부산광역시 중구 중앙동4가 53-6, 53-30",,Y,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@@@T36@T43@T52@@T62@T64@T65@T70@T71@P60@P80@P90,0,,,,0,329.97,-1,-1,-1,30,,0,3007,N,,0,,,/upload/store/2022/07/[3007]_20220715101719_f266s.jpg,,,,,,0,,,0,,,,,,,,1,60,20140825,0,,,,,,부산광역시 중구 중앙대로81번길 2 (중앙동4가),,N,WHCROAD,,,,0,,A03,,,,,35.105097657441014,129.0360866880956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,378,남포동역,1522-3232,,051-256-8382,05,부산,0510,중구,부산광역시 중구 광복동1가 40-2번지 1~2층,,Y,Z9999@T05@T08@T16@T17@T20@T30@T31@T32@T36@@T52@T56@T62@T65@T70@P80@P90,0,,,,0,330.56,-1,-1,-1,30,,0,9582,N,,0,,,/upload/store/2019/04/[9582]_20190416075437_0yfkw.jpg,,,,,,0,,,0,,,,,,,,1,60,20110329,0,,,,,,"부산광역시 중구 구덕로 4, 1~2층 (광복동1가)",,N,WHCROAD,,,,0,,A03,,,,,35.098231711510195,129.0352223610506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2283,부산비프광장,1522-3232,,051-254-4547,05,부산,0510,중구,"부산광역시 중구 남포동3가 2-2,1-2층",,,Z9999@T05@T08@T16@T17@T20@T30@T31@T32@T34@T36@T43@T51@T52@T56@T62@T64@T65@T70@T71@P80,0,,,,0,330.17,-1,-1,-1,30,,0,4545,N,,0,,,/upload/store/2024/06/[4545]_20240627083346_a4r7p.jpg,,,,,,0,,,0,,,,,,,,1,60,20240628,0,,,,,,부산광역시 중구 비프광장로 33 (남포동3가),,N,,,,,0,,A03,,,,,35.098939258377975,129.02876501093598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1549,기장역DT,1522-3232,,051-723-8810,05,부산,0511,기장군,부산광역시 기장군 기장읍 청강리 31-1외1필지,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@@@T36@T43@T52@T56@T62@T65@T70@T71@P60@P90@T09,0,,,,0,327.17,-1,-1,-1,30,,0,3759,N,,0,,,/upload/store/2019/11/[3759]_20191106114252_en3ws.jpg,,,,,,0,,,0,,,,,,,,1,60,20191107,0,,,,,,부산광역시 기장군 기장읍 기장대로 527 ,,N,WHCROAD,,,,0,,A03,,,,,35.2421513,129.220117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1100,동부산DT,1522-3232,,051-723-3280,05,부산,0511,기장군,부산광역시 기장군 기장읍 시랑리 589-6,,,Z9999@T01@T05@T08@T16@T17@@T20@T30@T31@T32@@@@T52@T56@T62@T65@T70@P50@P90@T09,0,,,,0,331.84,-1,-1,-1,30,,0,3279,N,,0,,,/upload/store/2021/05/[3279]_20210528112747_s04iw.jpg,,,,,,0,,,0,,,,,,,,1,60,20160818,0,,,,,,부산광역시 기장군 기장읍 기장해안로 56 ,,N,WHCROAD,,,,0,,A03,,,,,35.184073,129.210875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,671,부산정관,1522-3232,,051-728-2664,05,부산,0511,기장군,부산광역시 기장군 정관읍 매학리 717-1,,Y,Z9999@@T05@T08@T16@T17@@T20@T21@T30@T31@T32@@@@T43@@T52@T56@T62@T65@T70@T71@P70@T09,0,,,,0,317.8,-1,-1,-1,30,,0,9863,N,,0,,,/upload/store/2020/02/[9863]_20200223115540_pmgi7.jpg,,,,,,0,,,0,,,,,,,,1,60,20130930,0,,,,,,부산광역시 기장군 정관읍 정관로 579 ,,N,WHCROAD,,,,0,,A03,,,,,35.321336,129.176983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2091,기장일광DT,1522-3232,,--,05,부산,0511,기장군,부산광역시 기장군 일광읍 삼성리 510-24,,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@@T43@T51@T55@T56@T62@T65@T70@T71@T09,0,,,,0,326.11,-1,-1,-1,30,,0,4265,N,,0,,,/upload/store/2023/02/[4265]_20230215062450_4bnvq.jpg,,,,,,0,,,0,,,,,,,,1,60,20230216,0,,,,,,부산광역시 기장군 일광읍 기장대로 706 ,,N,WHCROAD,,,,0,,A03,,,,,35.25724296996289,129.22513371734493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2323,부산P.아울렛,1522-3232,,--,05,부산,0511,기장군,부산광역시 기장군 장안읍 좌천리 545 부산프리미엄아울렛,,,T05@T08@T16@T17@T20@T30@T31@T32@T34@T36@T51@T56@T62@T63@T65@T70@P40@T09,0,,,,0,320.94,-1,-1,-1,30,,0,4598,N,,0,,,/upload/store/2024/09/[4598]_20240925023952_0u71i.jpg,,,,,,0,,,0,,,,,,,,1,60,20240912,0,,,,,,부산광역시 기장군 장안읍 정관로 1133 ,,N,WHCROAD,,,,0,,A03,,,,,35.32270153066869,129.23541462883986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1815,동부산테마파크,1522-3232,,051-724-4103,05,부산,0511,기장군,부산광역시 기장군 기장읍 시랑리 산46외 339필지,,,T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@@T51@T52@T56@T62@T65@T70@P40@P90@T09,0,,,,0,331.17,-1,-1,-1,30,,0,4102,N,,0,,,/upload/store/2021/06/[4102]_20210629054810_p3we8.jpg,,,,,,0,,,0,,,,,,,,1,60,20210630,0,,,,,,부산광역시 기장군 기장읍 동부산관광로 34 ,,N,,,,,0,,A03,,,,,35.19358296608474,129.21421852069204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2190,정관신도시DT,1522-3232,,--,05,부산,0511,기장군,"부산광역시 기장군 정관읍 모전리  468, 470-1",,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@@T43@T51@T56@T65@T70@T71@T09,0,,,,0,316.3,-1,-1,-1,30,,0,4392,N,,0,,,/upload/store/2023/09/[4392]_20230921053606_rrotr.jpg,,,,,,0,,,0,,,,,,,,1,60,20230922,0,,,,,,부산광역시 기장군 정관읍 모전로 101 ,,N,,,,,0,,A03,,,,,35.334446374142374,129.17072655312796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2211,기장임랑원,1522-3232,,--,05,부산,0511,기장군,부산광역시 기장군 장안읍 임랑리 169-2 외 7필지,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@T47@T51@T56@T65@T70@P50@T09,0,,,,0,322.92,-1,-1,-1,30,,0,4489,N,,0,,,/upload/store/2023/11/[4489]_20231120021820_5igzw.jpg,,,,,,0,,,0,,,,,,,,1,60,20231116,0,,,,,,부산광역시 기장군 장안읍 임랑해안길 10 ,,N,,,,,0,,A03,,,,,35.3164532805935,129.260928085016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1365,광안수변공원,1522-3232,,051-758-3592,05,부산,0512,수영구,부산광역시 수영구 민락동 181-223 민락동 바다마루,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@@@T36@T43@T52@@T56@T62@T65@T70@T71@P50@P90@T09,0,,,,0,330.06,-1,-1,-1,30,,0,3590,N,,0,,,/upload/store/2018/05/[3590]_20180508055333_loel9.jpg,,,,,,0,,,0,,,,,,,,1,60,20180510,0,,,,,,부산광역시 수영구 민락수변로 29 (민락동),,N,WHCROAD,,,,0,,A03,,,,,35.1532166,129.1246161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1181,수영역,1522-3232,,051-756-3411,05,부산,0512,수영구,부산광역시 수영구 광안동 1077-12,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@@@@T43@T52@@T56@T62@T64@T65@T70@T71@P70@P80@P90,0,,,,0,328.39,-1,-1,-1,30,,0,3411,N,,0,,,/upload/store/2017/07/[3411]_20170713051023_wdnwk.JPG,,,,,,0,,,0,,,,,,,,1,60,20170303,0,,,,,,부산광역시 수영구 수영로 671 (광안동),,N,WHCROAD,,,,0,,A03,,,,,35.16573717329124,129.1145750821663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1180,금련산역,1522-3232,,051-623-3407,05,부산,0512,수영구,부산광역시 수영구 남천동 29-19 목원빌딩,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T36@@@T43@T52@@T56@T62@T65@T70@T71@P80@P90,0,,,,0,329.88,-1,-1,-1,30,,0,3406,N,,0,,,/upload/store/2017/07/[3406]_20170713090501_28x10.JPG,,,,,,0,,,0,,,,,,,,1,60,20170228,0,,,,,,부산광역시 수영구 수영로464번길 6 (남천동),,N,WHCROAD,,,,0,,A03,,,,,35.147170,129.110500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1097,광안비치,1522-3232,,051-761-3308,05,부산,0512,수영구,부산광역시 수영구 광안동 193-4 부산광안대우아이빌 101호 201호 202호 203호,,,Z9999@T05@T08@T16@T17@T20@T30@T31@T32@T34@@T36@T52@T56@T62@T65@T70@P50@P90,0,,,,0,329.71,-1,-1,-1,30,,0,3308,N,,0,,,/upload/store/2023/07/[3308]_20230706054330_xin44.jpg,,,,,,0,,,0,,,,,,,,1,60,20160726,0,,,,,,부산광역시 수영구 광안로62번길 39 (광안동),,N,WHCROAD,,,,0,,A03,,,,,35.15317424344426,129.1178487484164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1027,수영망미DT,1522-3232,,051-757-2210,05,부산,0512,수영구,"부산광역시 수영구 망미동 412-27, 412-28, 412-29",,,Z9999@T01@T05@T08@T16@T17@T20@T30@T31@T32@@@@T43@T52@T56@T62@T65@T70@T71@P90@T09,0,,,,0,326.96,-1,-1,-1,30,,0,3209,N,,0,,,/upload/store/2017/07/[3209]_20170711050353_61qp3.jpg,,,,,,0,,,0,,,,,,,,1,60,20160115,0,,,,,,부산광역시 수영구 과정로 68 (망미동),,N,WHCROAD,,,,0,,A03,,,,,35.177411,129.107428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,184,광안리,1522-3232,,051-761-1845,05,부산,0512,수영구,부산광역시 수영구 민락동 178-19 1~3층,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T36@@@T43@T52@T56@T62@T64@T65@T70@T71@P50@T09,0,,,,0,329.7,-1,-1,-1,30,,0,9244,N,,0,,,/upload/store/2021/12/[9244]_20211223110124_4k84g.jpg,,,,,,0,,,0,,,,,,,,1,60,20020529,0,,,,,,부산광역시 수영구 광안해변로 247 (민락동),,N,WHCROAD,,,,0,,A03,,,,,35.15504,129.1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2174,남천더샵,1522-3232,,051-624-4465,05,부산,0512,수영구,부산광역시 수영구 남천동 75-18 더샵 남천프레스티지 110호,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@@T36@T43@T51@T52@@T56@T62@T65@T70@T71@P70@P80@P90@T09,0,,,,0,330.22,-1,-1,-1,30,,0,4464,N,,0,,,/upload/store/2023/08/[4464]_20230822103033_fb1ve.jpg,,,,,,0,,,0,,,,,,,,1,60,20230824,0,,,,,,"부산광역시 수영구 수영로 389 (남천동, 더샵 남천프레스티지)",,N,WHCROAD,,,,0,,A03,,,,,35.141257063803636,129.106706345427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2038,밀락더마켓,1522-3232,,051-754-4369,05,부산,0512,수영구,부산광역시 수영구 민락동 113-31,,,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@@T36@T51@T52@T56@T62@T64@T65@T68@T70@P40@T09,0,,,,0,330.13,-1,-1,-1,30,,0,4368,N,,0,,,/upload/store/2022/09/[4368]_20220927043616_yihdj.jpg,,,,,,0,,,0,,,,,,,,1,60,20220929,0,,,,,,부산광역시 수영구 민락수변로17번길 56 (민락동),,N,WHCROAD,,,,0,,A03,,,,,35.15400258151108,129.12727354079507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,2372,센텀수영DT,1522-3232,,--,05,부산,0512,수영구,"부산광역시 수영구 망미동 202-12 ,202-3",,,Z9999@T01@T05@T08@T16@T17@T20@T21@T30@T31@T32@T34@T36@T43@T51@T52@T56@T62@@T65@T70@T71@T09,0,,,,0,327.48,-1,-1,-1,30,,0,4494,N,,0,,,/upload/store/2025/01/[4494]_20250101010159_tezaq.jpg,,,,,,0,,,0,,,,,,,,1,60,20250103,0,,,,,,부산광역시 수영구 좌수영로 151 (망미동),,N,WHCROAD,,,,0,,A03,,,,,35.17746,129.117487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,107,남천,1522-3232,,051-621-9237,05,부산,0512,수영구,부산광역시 수영구 남천동 3-35,,N,Z9999@T05@T08@T16@T17@T20@T21@T30@T31@T32@T36@@@T43@T52@@T62@T65@T70@T71@P50,0,,,,0,329.96,-1,-1,-1,30,,0,9433,N,,0,,,/upload/store/2015/09/[9433]_20150909091810287.jpg,,,,,,0,,,0,,,,,,,,1,60,20071227,0,,,,,,부산광역시 수영구 남천바다로 38 (남천동),,N,WHCROAD,,,,0,,A03,,,,,35.14830649,129.1141711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1565,스타필드명지,1522-3232,,051-990-0185,05,부산,0513,강서구,부산광역시 강서구 명지동 3438 스타필드 명지 1층,,,Z9999@T05@T08@T16@T17@T20@T30@T32@T34@T36@T52@T56@T62@T64@T65@T70@P40@T09,0,,,,0,325.25,-1,-1,-1,30,,0,3850,N,,0,,,/upload/store/2019/10/[3850]_20191030120726_a5jd4.jpg,,,,,,0,,,0,,,,,,,,1,60,20191029,0,,,,,,부산광역시 강서구 명지국제6로 168 스타필드 명지 1층,,N,,,,,0,,A03,,,,,35.0934683,128.9174322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
